ts_ms,target,actual,reclaimed,worker_footprint
1786370748376,268435456,268435456,267141120,1421937304
1786370749649,268435456,268435456,267141120,1424116400
1786370750916,536870912,536870912,534577152,1483590584
1786370752164,536870912,536870912,534577152,1578585088
1786370753434,805306368,805306368,796868608,1521863824
1786370754708,805306368,805306368,796868608,1524305040
1786370755980,1073741824,1073741824,1064927232,1524518248
1786370757256,1073741824,1073741824,1064927232,1525992808
1786370758524,1342177280,1342177280,1330003968,1518849552
1786370759795,1342177280,1342177280,1330003968,1520930320
1786370761063,1610612736,1610612736,1595801600,1517670096
1786370762335,1610612736,1610612736,1595801600,1633963848
1786370763597,1879048192,1879048192,1863745536,1602375712
1786370764873,1879048192,1879048192,1863745536,1604145208
1786370766133,2147483648,2147483648,2131656704,1403162728
1786370767396,2147483648,2147483648,2131656704,1407225960
1786370768650,2415919104,2415919104,2396143616,1344803016
1786370769914,2415919104,2415919104,2396143616,1344901320
1786370771183,2684354560,2684354560,2661253120,1325814128
1786370772453,2684354560,2684354560,2661253120,1325945200
1786370773817,2952790016,2952790016,2922807296,1419350672
1786370775076,2952790016,2952790016,2922807296,1419481768
1786370776337,3221225472,3221225472,3189719040,1387942736
1786370777602,3221225472,3221225472,3189719040,1388057424
1786370778890,3489660928,3489660928,3458482176,1370969080
1786370780158,3489660928,3489660928,3458482176,1371231224
1786370781432,3758096384,3758096384,3726016512,1360303312
1786370782708,3758096384,3758096384,3726016512,1360450768
1786370783972,4026531840,4026531840,3994206208,1487115880
1786370785219,4026531840,4026531840,3994206208,1490835048
1786370786488,4294967296,4294967296,4260347904,1410782944
1786370787755,4294967296,4294967296,4260347904,1412830968
1786370789030,4294967296,4294967296,4260347904,1413404432
1786370790287,4294967296,4294967296,4260347904,1413830416
1786370791548,4294967296,4294967296,4260347904,1414256424
1786370792810,4294967296,4294967296,4260347904,1414485800
1786370794072,4294967296,4294967296,4260347904,1414879016
1786370795338,4294967296,4294967296,4260347904,1480497008
1786370796614,4294967296,4294967296,4260347904,1480710000
1786370797884,4294967296,4294967296,4260347904,1480939424
1786370799154,4294967296,4294967296,4260347904,1481136032
1786370800430,4294967296,4294967296,4260347904,1481676728
1786370801694,4294967296,4294967296,4260347904,1481775032
1786370802958,4294967296,4294967296,4260347904,1481971640
1786370804229,4294967296,4294967296,4260347904,1482135480
1786370805498,4294967296,4294967296,4260347904,1482217400
1786370806841,4294967296,4294967296,4260347904,1516656616
1786370808099,4294967296,4294967296,4260347904,1516853224
1786370809368,4294967296,4294967296,4260347904,1516967912
1786370810634,4294967296,4294967296,4260347904,1517066216
1786370811898,4294967296,4294967296,4260347904,1517246440
1786370813173,4294967296,4294967296,4260347904,1517426664
1786370814436,4294967296,4294967296,4260347904,1517492200
1786370815703,4294967296,4294967296,4260347904,1517705192
1786370816959,4294967296,4294967296,4260347904,1520064512
1786370818212,4294967296,4294967296,4260347904,1523767296
1786370819489,4294967296,4294967296,4260347904,1523881984
1786370820767,4294967296,4294967296,4260347904,1523963904
1786370822044,4294967296,4294967296,4260347904,1524242432
1786370823315,4294967296,4294967296,4260347904,1524357120
1786370824582,4294967296,4294967296,4260347904,1524422656
1786370825855,4294967296,4294967296,4260347904,1524537344
1786370827126,4294967296,4294967296,4260347904,1524635648
1786370828401,4294967296,4294967296,4260347904,1526683648
1786370829664,4294967296,4294967296,4260347904,1526913024
1786370830926,4294967296,4294967296,4260347904,1527126016
1786370832185,4294967296,4294967296,4260347904,1527322624
1786370833452,4294967296,4294967296,4260347904,1527617536
1786370834722,4294967296,4294967296,4260347904,1527715840
1786370835982,4294967296,4294967296,4260347904,1527830528
1786370837255,4294967296,4294967296,4260347904,1527945216
1786370838530,4294967296,4294967296,4260347904,1528092672
1786370839889,4294967296,4294967296,4260347904,1529665560
1786370841158,4294967296,4294967296,4260347904,1530124312
1786370842428,4294967296,4294967296,4260347904,1530566680
1786370843701,4294967296,4294967296,4260347904,1530943512
1786370844988,4294967296,4294967296,4260347904,1531041816
1786370846260,4294967296,4294967296,4260347904,1531107352
1786370847526,4294967296,4294967296,4260347904,1531254808
1786370848791,4294967296,4294967296,4260347904,1531353112
1786370850048,4294967296,4294967296,4260347904,1532155928
1786370851297,4294967296,4294967296,4260347904,1532221464
1786370852563,4294967296,4294967296,4260347904,1532385304
1786370853833,4294967296,4294967296,4260347904,1532483608
