ts_ms,target,actual,reclaimed,worker_footprint
1786373823307,0,0,0,1740131040
1786373823518,0,0,0,1740163808
1786373823722,0,0,0,1740163808
1786373823929,0,0,0,1740180192
1786373824137,0,0,0,1740163808
1786373824603,268435456,268435456,266649600,1688619912
1786373824814,268435456,268435456,266649600,1688619912
1786373825024,268435456,268435456,266649600,1688619912
1786373825235,268435456,268435456,266649600,1688619912
1786373825440,268435456,268435456,266649600,1688619912
1786373825907,268435456,268435456,266649600,1692224392
1786373826114,268435456,268435456,266649600,1692224392
1786373826324,268435456,268435456,266649600,1692224392
1786373826528,268435456,268435456,266649600,1692683144
1786373826738,268435456,268435456,266649600,1729924048
1786373827388,536870912,536870912,534446080,1807191304
1786373827589,536870912,536870912,534446080,1808469256
1786373827800,536870912,536870912,534446080,1808518408
1786373828004,536870912,536870912,534446080,1808551200
1786373828210,536870912,536870912,534446080,1808518408
1786373828669,536870912,536870912,534446080,1810533640
1786373828877,536870912,536870912,534446080,1810533640
1786373829085,536870912,536870912,534446080,1810533640
1786373829298,536870912,536870912,534446080,1810566432
1786373829500,536870912,536870912,534446080,1810533640
1786373829960,805306368,805306368,799784960,1754041776
1786373830171,805306368,805306368,799784960,1754074568
1786373830378,805306368,805306368,799784960,1754041776
1786373830586,805306368,805306368,799784960,1754041776
1786373830788,805306368,805306368,799784960,1754041776
1786373831254,805306368,805306368,799784960,1755188656
1786373831461,805306368,805306368,799784960,1755188656
1786373831663,805306368,805306368,799784960,1755188656
1786373831864,805306368,805306368,799784960,1755188656
1786373832070,805306368,805306368,799784960,1755188656
1786373832537,1073741824,1073741824,1064189952,1738542680
1786373832748,1073741824,1073741824,1064189952,1738575472
1786373832951,1073741824,1073741824,1064189952,1738542680
1786373833155,1073741824,1073741824,1064189952,1738542680
1786373833364,1073741824,1073741824,1064189952,1738542680
1786373833836,1073741824,1073741824,1064189952,1740541528
1786373834046,1073741824,1073741824,1064189952,1740541528
1786373834248,1073741824,1073741824,1064189952,1740541528
1786373834453,1073741824,1073741824,1064189952,1740541528
1786373834658,1073741824,1073741824,1064189952,1740574320
1786373835117,1342177280,1342177280,1329479680,1733414680
1786373835328,1342177280,1342177280,1329479680,1733414680
1786373835531,1342177280,1342177280,1329479680,1733414680
1786373835740,1342177280,1342177280,1329479680,1733447472
1786373835948,1342177280,1342177280,1329479680,1733414680
1786373836422,1342177280,1342177280,1329479680,1735397144
1786373836633,1342177280,1342177280,1329479680,1735397144
1786373836838,1342177280,1342177280,1329479680,1735397144
