ts_ms,target,actual,reclaimed,worker_footprint
1786373437711,0,0,0,1762970384
1786373437918,0,0,0,1763003152
1786373438123,0,0,0,1763035920
1786373438327,0,0,0,1763035920
1786373438529,0,0,0,1763052304
1786373438992,0,0,0,1763543824
1786373439198,0,0,0,1763543824
1786373439408,0,0,0,1763543824
1786373439619,0,0,0,1763543824
1786373439824,0,0,0,1763543824
1786373440290,0,0,0,1763789608
1786373440499,0,0,0,1763789608
1786373440707,0,0,0,1763789608
1786373440908,0,0,0,1763789608
1786373441113,0,0,0,1763789608
1786373441567,0,0,0,1765149480
1786373441777,0,0,0,1772243752
1786373441979,0,0,0,1775127336
1786373442184,0,0,0,1823083352
1786373442387,0,0,0,1827883888
1786373442834,0,0,0,1828047728
1786373443040,0,0,0,1828064112
1786373443242,0,0,0,1828047728
1786373443445,0,0,0,1828064112
1786373443654,0,0,0,1828047728
1786373444122,0,0,0,1828244336
1786373444334,0,0,0,1828244336
1786373444535,0,0,0,1828244336
1786373444745,0,0,0,1828244336
1786373444955,0,0,0,1828244336
1786373445429,0,0,0,1828375408
1786373445639,0,0,0,1828359024
1786373445851,0,0,0,1828359024
1786373446058,0,0,0,1828359024
1786373446259,0,0,0,1828359024
1786373446724,0,0,0,1828572016
1786373446927,0,0,0,1828572016
1786373447147,0,0,0,1828572016
1786373447359,0,0,0,1828588400
1786373447562,0,0,0,1828572016
1786373448041,0,0,0,1828670320
1786373448244,0,0,0,1828670320
1786373448448,0,0,0,1828686704
1786373448659,0,0,0,1828686704
1786373448869,0,0,0,1828670320
1786373449365,0,0,0,1828735856
1786373449573,0,0,0,1828752240
1786373449780,0,0,0,1828735856
1786373449986,0,0,0,1828735856
1786373450188,0,0,0,1828735856
1786373450660,0,0,0,1828850544
1786373450863,0,0,0,1828834160
1786373451071,0,0,0,1828834160
1786373451279,0,0,0,1828834160
1786373451485,0,0,0,1828834160
1786373451948,0,0,0,1828866928
1786373452159,0,0,0,1828866928
1786373452369,0,0,0,1828866928
1786373452572,0,0,0,1828948848
1786373452773,0,0,0,1833061232
1786373453205,0,0,0,1836485488
1786373453414,0,0,0,1837255536
1786373453625,0,0,0,1837255536
1786373453827,0,0,0,1837255536
1786373454040,0,0,0,1837255536
1786373454512,0,0,0,1837960048
1786373454716,0,0,0,1837943664
1786373454918,0,0,0,1837943664
1786373455129,0,0,0,1837943664
1786373455336,0,0,0,1837943664
1786373455800,0,0,0,1838320496
1786373456003,0,0,0,1838320496
1786373456213,0,0,0,1838336880
1786373456415,0,0,0,1838336880
1786373456617,0,0,0,1838320496
1786373457095,0,0,0,1838795632
1786373457302,0,0,0,1838795632
1786373457513,0,0,0,1838795632
1786373457718,0,0,0,1838795632
1786373457929,0,0,0,1838795632
1786373458394,0,0,0,1842187120
1786373458606,0,0,0,1842187120
1786373458808,0,0,0,1842187120
1786373459020,0,0,0,1842203504
1786373459226,0,0,0,1842187120
1786373459695,0,0,0,1842383728
1786373459899,0,0,0,1842383728
1786373460104,0,0,0,1842383728
1786373460313,0,0,0,1842400112
1786373460520,0,0,0,1842383728
1786373460981,0,0,0,1842563952
1786373461189,0,0,0,1842563952
1786373461391,0,0,0,1842580336
1786373461596,0,0,0,1842563952
1786373461806,0,0,0,1842563952
1786373462273,0,0,0,1842613104
1786373462485,0,0,0,1842613104
1786373462695,0,0,0,1842613104
1786373462905,0,0,0,1842645872
1786373463108,0,0,0,1842645872
1786373463578,0,0,0,1845480304
1786373463789,0,0,0,1845873520
1786373463999,0,0,0,1845873520
1786373464202,0,0,0,1845873520
1786373464403,0,0,0,1845889904
1786373464850,0,0,0,1846004592
