ts_ms,target,actual,reclaimed,worker_footprint
1786370019222,268435456,268435456,264159232,1440959056
1786370020425,268435456,268435456,264159232,1440959056
1786370021628,536870912,536870912,532578304,1457523496
1786370022840,536870912,536870912,532578304,1599343592
1786370024049,805306368,805306368,794165248,1528335480
1786370025254,805306368,805306368,794165248,1528335480
1786370026460,1073741824,1073741824,1062600704,1530744120
1786370027663,1073741824,1073741824,1062600704,1530760504
1786370028867,1342177280,1342177280,1331019776,1530908152
1786370030076,1342177280,1342177280,1331019776,1530908152
1786370031281,1610612736,1610612736,1599455232,1531039416
1786370032483,1610612736,1610612736,1599455232,1532382904
1786370033695,1879048192,1879048192,1866285056,1616744384
1786370034900,1879048192,1879048192,1866285056,1616760768
1786370036109,2147483648,2147483648,2131099648,1470795784
1786370037317,2147483648,2147483648,2131099648,1470795784
1786370038520,2415919104,2415919104,2399502336,1322717216
1786370039723,2415919104,2415919104,2399502336,1322717216
1786370040931,2684354560,2684354560,2665316352,1296715976
1786370042136,2684354560,2684354560,2665316352,1296781512
1786370043342,2952790016,2952790016,2933194752,1281560992
1786370044550,2952790016,2952790016,2933194752,1383010864
1786370045760,3221225472,3221225472,3200729088,1333121728
1786370046972,3221225472,3221225472,3200729088,1333138112
1786370048183,3489660928,3489660928,3467558912,1324454784
1786370049394,3489660928,3489660928,3467558912,1324454784
1786370050603,3758096384,3758096384,3735371776,1324733504
1786370051808,3758096384,3758096384,3735371776,1324733504
1786370053016,4026531840,4026531840,4003921920,1324766464
1786370053962,4026531840,4026531840,4003921920,1960777440
1786370054172,4026531840,4026531840,4003921920,2397411328
1786370054383,4026531840,4026531840,4003921920,2692815088
1786370054593,4026531840,4026531840,4003921920,2694568320
1786370054804,4026531840,4026531840,4003921920,2704267864
1786370056227,0,2808086528,4024647680,2731498576
1786370056431,0,2203058176,4024647680,2731498576
1786370056641,0,1567621120,4024647680,2731498576
1786370056850,0,932184064,4024647680,2731498576
1786370057060,0,291504128,4024647680,2731498576
1786370057271,0,0,4024647680,2731498576
1786370057482,0,0,4024647680,2731514960
1786370057685,0,0,4024647680,2731498576
1786370057887,0,0,4024647680,2731514960
1786370058098,0,0,4024647680,2731498576
1786370058307,0,0,4024647680,2731498576
1786370058509,0,0,4024647680,2731498576
1786370058710,0,0,4024647680,2731498576
1786370058921,0,0,4024647680,2731498576
1786370059130,0,0,4024647680,2731514960
1786370059338,0,0,4024647680,2731498576
1786370059540,0,0,4024647680,2731498576
1786370059751,0,0,4024647680,2731498576
1786370059956,0,0,4024647680,2731514960
1786370060163,0,0,4024647680,2731498576
1786370060372,0,0,4024647680,2731498576
1786370060581,0,0,4024647680,2731498576
1786370060790,0,0,4024647680,2731498576
1786370060994,0,0,4024647680,2731514960
1786370061205,0,0,4024647680,2731498576
