ts_ms,target,actual,reclaimed,worker_footprint
1786369672039,268435456,268435456,265469952,1442613816
1786369673250,268435456,268435456,265469952,1442630200
1786369674460,536870912,536870912,533905408,1443957496
1786369675671,536870912,536870912,533905408,1594575824
1786369676883,805306368,805306368,796999680,1564544120
1786369678090,805306368,805306368,796999680,1564560504
1786369679299,1073741824,1073741824,1063944192,1565445432
1786369680509,1073741824,1073741824,1063944192,1565461816
1786369681715,1342177280,1342177280,1332346880,1564593656
1786369682919,1342177280,1342177280,1332346880,1564610040
1786369684121,1610612736,1610612736,1600733184,1556041376
1786369685323,1610612736,1610612736,1600733184,1556041376
1786369686531,1879048192,1879048192,1868922880,1648775104
1786369687743,1879048192,1879048192,1868922880,1648775104
1786369688954,2147483648,2147483648,2136801280,1467092976
1786369690163,2147483648,2147483648,2136801280,1467092976
1786369691373,2415919104,2415919104,2405236736,1318457352
1786369692584,2415919104,2415919104,2405236736,1318457352
1786369693788,2684354560,2684354560,2670854144,1312821448
1786369694991,2684354560,2684354560,2670854144,1312936136
1786369696193,2952790016,2952790016,2938896384,1313067400
1786369697397,2952790016,2952790016,2938896384,1411633640
1786369698606,3221225472,3221225472,3206234112,1374720656
1786369699811,3221225472,3221225472,3206234112,1374737040
1786369701015,3489660928,3489660928,3474685952,1371607888
1786369702224,3489660928,3489660928,3474685952,1371607888
1786369703430,3758096384,3758096384,3743105024,1374114832
1786369704639,3758096384,3758096384,3743105024,1374114832
1786369705848,4026531840,4026531840,4011540480,1373934800
1786369706782,4026531840,4026531840,4011540480,1698239936
1786369706988,4026531840,4026531840,4011540480,1899664976
1786369707199,4026531840,4026531840,4011540480,2105661152
1786369707409,4026531840,4026531840,4011540480,2369689504
1786369707619,4026531840,4026531840,4011540480,2616383608
1786369708955,0,2349858816,4011540480,2739592848
1786369709163,0,1762656256,4011540480,2739723920
1786369709371,0,1160773632,4011540480,2739723920
1786369709577,0,543162368,4011540480,2739723920
1786369709787,0,0,4011540480,2739723920
1786369710462,0,0,4011540480,2739871376
1786369710666,0,0,4011540480,2739871376
1786369710868,0,0,4011540480,2739871376
1786369711072,0,0,4011540480,2739871376
1786369711282,0,0,4011540480,2739871376
1786369711492,0,0,4011540480,2739871376
1786369711704,0,0,4011540480,2739887760
1786369711908,0,0,4011540480,2739871376
1786369712114,0,0,4011540480,2739887760
1786369712324,0,0,4011540480,2739887760
1786369712534,0,0,4011540480,2739871376
1786369712745,0,0,4011540480,2739871376
1786369712949,0,0,4011540480,2739871376
1786369713152,0,0,4011540480,2739871376
1786369713363,0,0,4011540480,2739871376
1786369713567,0,0,4011540480,2739871376
1786369713776,0,0,4011540480,2739871376
1786369713986,0,0,4011540480,2739871376
1786369714197,0,0,4011540480,2739871376
1786369714403,0,0,4011540480,2739871376
1786369714608,0,0,4011540480,2739871376
1786369714819,0,0,4011540480,2739871376
1786369715022,0,0,4011540480,2739871376
1786369715232,0,0,4011540480,2739871376
1786369715437,0,0,4011540480,2739871376
