ts_ms,target,actual,reclaimed,worker_footprint
1786369599043,268435456,268435456,265142272,1433127624
1786369600249,268435456,268435456,265142272,1433127624
1786369601458,536870912,536870912,533561344,1434028936
1786369602670,536870912,536870912,533561344,1610402936
1786369603876,805306368,805306368,795983872,1564937480
1786369605078,805306368,805306368,795983872,1564953864
1786369606282,1073741824,1073741824,1064402944,1557843400
1786369607493,1073741824,1073741824,1064402944,1557859784
1786369608699,1342177280,1342177280,1332838400,1546948184
1786369609903,1342177280,1342177280,1332838400,1546948184
1786369611105,1610612736,1610612736,1601273856,1534332696
1786369612309,1610612736,1610612736,1601273856,1534332696
1786369613518,1879048192,1879048192,1868873728,1617203232
1786369614729,1879048192,1879048192,1868873728,1617203232
1786369615931,2147483648,2147483648,2133000192,1407389752
1786369617134,2147483648,2147483648,2133000192,1407406136
1786369618336,2415919104,2415919104,2401435648,1328287872
1786369619540,2415919104,2415919104,2401435648,1331613872
1786369620750,2684354560,2684354560,2669854720,1323536752
1786369621959,2684354560,2684354560,2669854720,1323553136
1786369623170,2952790016,2952790016,2933506048,1312281136
1786369624377,2952790016,2952790016,2933506048,1382388344
1786369625584,3221225472,3221225472,3200745472,1336234784
1786369626801,3221225472,3221225472,3200745472,1336218400
1786369628012,3489660928,3489660928,3469164544,1336054752
1786369629214,3489660928,3489660928,3469164544,1336054752
1786369630420,3758096384,3758096384,3737600000,1345148088
1786369631625,3758096384,3758096384,3737600000,1345148088
1786369632835,4026531840,4026531840,4005888000,1339069816
1786369633780,4026531840,4026531840,4005888000,1481561560
1786369633988,4026531840,4026531840,4005888000,1575736864
1786369634198,4026531840,4026531840,4005888000,1710020224
1786369634409,4026531840,4026531840,4005888000,1839634144
1786369634619,4026531840,4026531840,4005888000,1991022424
1786369635520,3805859840,3805859840,4005888000,2376227176
1786369635731,3805859840,3805859840,4005888000,2471221680
1786369635940,3805859840,3805859840,4005888000,2604456464
1786369636144,3805859840,3805859840,4005888000,2649709096
1786369636355,3805859840,3805859840,4005888000,2666469928
1786369637293,0,1885917184,4006313984,2723158592
1786369637504,0,1252577280,4006313984,2732317248
1786369637706,0,644403200,4006313984,2737986112
1786369637916,0,15257600,4006313984,2787465792
1786369638120,0,0,4006313984,2809551424
1786369639041,0,0,4006313984,3059538520
1786369639249,0,0,4006313984,3148798576
1786369639459,0,0,4006313984,3191020144
1786369639671,0,0,4006313984,3191020144
1786369639873,0,0,4006313984,3191036528
1786369640579,0,0,4006313984,3195968136
1786369640784,0,0,4006313984,3196000904
1786369640990,0,0,4006313984,3196000904
1786369641195,0,0,4006313984,3196000904
1786369641404,0,0,4006313984,3196000904
1786369641606,0,0,4006313984,3196000904
1786369641809,0,0,4006313984,3196017288
1786369642013,0,0,4006313984,3196000904
1786369642221,0,0,4006313984,3196017288
1786369642429,0,0,4006313984,3196000904
1786369642639,0,0,4006313984,3196115592
1786369642846,0,0,4006313984,3196115592
1786369643048,0,0,4006313984,3196115592
1786369643260,0,0,4006313984,3196115592
1786369643468,0,0,4006313984,3196115592
1786369643676,0,0,4006313984,3196115592
1786369643887,0,0,4006313984,3196115592
1786369644091,0,0,4006313984,3196115592
1786369644301,0,0,4006313984,3196115592
1786369644504,0,0,4006313984,3196115592
1786369644719,0,0,4006313984,3196131976
1786369644925,0,0,4006313984,3196115592
1786369645136,0,0,4006313984,3196115592
1786369645343,0,0,4006313984,3196115592
1786369645544,0,0,4006313984,3196410504
