ts_ms,target,actual,reclaimed,worker_footprint
1786401393297,0,0,0,10262078200
1786401393527,0,0,0,10262127352
1786401393738,0,0,0,10262127352
1786401393945,0,0,0,10262127352
1786401394154,0,0,0,10262127352
1786401394364,0,0,0,10262143736
1786401394567,0,0,0,10262160120
1786401394767,0,0,0,10262160120
1786401394975,0,0,0,10262160120
1786401395186,0,0,0,10262160120
1786401395392,0,0,0,10262160120
1786401395603,0,0,0,10262160120
1786401395814,0,0,0,10262160120
1786401396025,0,0,0,10262176504
1786401396236,0,0,0,10262192888
1786401396447,0,0,0,10262209272
1786401396656,0,0,0,10262192888
1786401396866,0,0,0,10262192888
1786401397076,0,0,0,10262192888
1786401397287,0,0,0,10262192888
1786401397498,0,0,0,10262192888
1786401397706,0,0,0,10262192888
1786401397915,0,0,0,10262192888
1786401398118,0,0,0,10262192888
1786401398329,0,0,0,10262209272
1786401398533,0,0,0,10262192888
1786401398743,0,0,0,10262192888
1786401398952,0,0,0,10262192888
1786401399158,0,0,0,10262192888
1786401399369,0,0,0,10262192888
1786401399574,0,0,0,10262192888
1786401399785,0,0,0,10262192888
1786401399996,0,0,0,10262192888
1786401400209,0,0,0,10262209272
1786401400418,0,0,0,10262209272
1786401400628,0,0,0,10262209272
1786401400832,0,0,0,10262209272
1786401401043,0,0,0,10262209272
1786401401254,0,0,0,10262209272
1786401401465,0,0,0,10262209272
1786401401667,0,0,0,10262209272
1786401401870,0,0,0,10262209272
1786401402078,0,0,0,10262209272
1786401402285,0,0,0,10262209272
1786401402498,0,0,0,10262225656
1786401402703,0,0,0,10262209272
1786401402915,0,0,0,10262225656
1786401403122,0,0,0,10262209272
1786401403326,0,0,0,10262209272
1786401403533,0,0,0,10262209272
1786401403740,0,0,0,10262209272
1786401403951,0,0,0,10262209272
1786401404153,0,0,0,10262225656
1786401404369,0,0,0,10262225656
1786401404573,0,0,0,10262291192
1786401404780,0,0,0,10262307576
1786401404988,0,0,0,10262291192
1786401405198,0,0,0,10262291192
1786401405410,0,0,0,10262291192
1786401405620,0,0,0,10262291192
1786401405822,0,0,0,10262291192
1786401406033,0,0,0,10262291192
1786401406237,0,0,0,10262291192
1786401406442,0,0,0,10262291192
1786401406647,0,0,0,10262291192
1786401406858,0,0,0,10262291192
1786401407068,0,0,0,10262291192
1786401407279,0,0,0,10262291192
1786401407491,0,0,0,10262291192
1786401407699,0,0,0,10262307576
1786401407909,0,0,0,10262307576
1786401408120,0,0,0,10262291192
1786401408330,0,0,0,10262291192
1786401408542,0,0,0,10262323960
1786401408753,0,0,0,10262323960
1786401408956,0,0,0,10262323960
1786401409162,0,0,0,10262323960
1786401409373,0,0,0,10262323960
1786401409573,0,0,0,10262323960
1786401409781,0,0,0,10262323960
