ts_ms,target,actual,reclaimed,worker_footprint
1786391227675,0,0,0,4585804528
1786391227890,0,0,0,4585820912
1786391228108,0,0,0,4585820912
1786391228315,0,0,0,4585820912
1786391228524,0,0,0,4585820912
1786391228972,268435456,268435456,266518528,4369453808
1786391229183,268435456,268435456,266518528,4369502960
1786391229394,268435456,268435456,266518528,4369502960
1786391229601,268435456,268435456,266518528,4369502960
1786391229811,268435456,268435456,266518528,4369502960
1786391230258,268435456,268435456,266518528,4369568496
1786391230467,268435456,268435456,266518528,4369584880
1786391230673,268435456,268435456,266518528,4369568496
1786391230884,268435456,268435456,266518528,4369568496
1786391231095,268435456,268435456,266518528,4369568496
1786391231552,536870912,536870912,529235968,4333605736
1786391231763,536870912,536870912,529235968,4333605736
1786391231967,536870912,536870912,529235968,4333605736
1786391232172,536870912,536870912,529235968,4334424936
1786391232383,536870912,536870912,529235968,4334424936
1786391232852,536870912,536870912,529235968,4334490472
1786391233063,536870912,536870912,529235968,4334490472
1786391233274,536870912,536870912,529235968,4334490472
1786391233485,536870912,536870912,529235968,4334490472
1786391233695,536870912,536870912,529235968,4334490472
1786391234159,805306368,805306368,796180480,4309308456
1786391234370,805306368,805306368,796180480,4309308456
1786391234574,805306368,805306368,796180480,4309308456
1786391234785,805306368,805306368,796180480,4309308456
1786391234996,805306368,805306368,796180480,4309308456
1786391235473,805306368,805306368,796180480,4309341224
1786391235678,805306368,805306368,796180480,4310504488
1786391235882,805306368,805306368,796180480,4310504488
1786391236093,805306368,805306368,796180480,4310504488
1786391236301,805306368,805306368,796180480,4310504488
1786391236778,1073741824,1073741824,1063567360,4283094224
1786391236989,1073741824,1073741824,1063567360,4283208912
1786391237200,1073741824,1073741824,1063567360,4283208912
1786391237409,1073741824,1073741824,1063567360,4283208912
1786391237615,1073741824,1073741824,1063567360,4306162920
1786391238062,1073741824,1073741824,1063567360,4362540336
1786391238273,1073741824,1073741824,1063567360,4362605872
1786391238484,1073741824,1073741824,1063567360,4362622256
1786391238695,1073741824,1073741824,1063567360,4362605872
1786391238906,1073741824,1073741824,1063567360,4362605872
1786391239352,1342177280,1342177280,1326268416,4314781120
1786391239563,1342177280,1342177280,1326268416,4314781120
1786391239775,1342177280,1342177280,1326268416,4314781120
1786391239984,1342177280,1342177280,1326268416,4314781120
1786391240192,1342177280,1342177280,1326268416,4315174336
1786391240648,1342177280,1342177280,1326268416,4315321792
1786391240860,1342177280,1342177280,1326268416,4315321792
1786391241063,1342177280,1342177280,1326268416,4315321792
1786391241273,1342177280,1342177280,1326268416,4315321792
1786391241477,1342177280,1342177280,1326268416,4315321792
1786391241925,1610612736,1610612736,1592197120,4302181992
1786391242136,1610612736,1610612736,1592197120,4302181992
1786391242347,1610612736,1610612736,1592197120,4302181992
1786391242551,1610612736,1610612736,1592197120,4302181992
1786391242762,1610612736,1610612736,1592197120,4302231144
1786391243223,1610612736,1610612736,1592197120,4302313064
1786391243435,1610612736,1610612736,1592197120,4302313064
1786391243642,1610612736,1610612736,1592197120,4302329448
1786391243849,1610612736,1610612736,1592197120,4302313064
1786391244060,1610612736,1610612736,1592197120,4302313064
1786391244546,1879048192,1879048192,1857961984,4295366440
1786391244757,1879048192,1879048192,1857961984,4295366440
1786391244959,1879048192,1879048192,1857961984,4295366440
1786391245170,1879048192,1879048192,1857961984,4295677736
1786391245381,1879048192,1879048192,1857961984,4295677736
1786391245852,1879048192,1879048192,1857961984,4295776040
1786391246064,1879048192,1879048192,1857961984,4295792424
1786391246272,1879048192,1879048192,1857961984,4295776040
1786391246483,1879048192,1879048192,1857961984,4295776040
1786391246695,1879048192,1879048192,1857961984,4295776040
1786391247168,2147483648,2147483648,2122399744,4288796648
1786391247369,2147483648,2147483648,2122399744,4288796648
1786391247580,2147483648,2147483648,2122399744,4288796648
1786391247785,2147483648,2147483648,2122399744,4288813032
1786391247996,2147483648,2147483648,2122399744,4288796648
1786391248461,2147483648,2147483648,2122399744,4290189288
1786391248671,2147483648,2147483648,2122399744,4365686856
1786391248872,2147483648,2147483648,2122399744,4400076896
1786391249083,2147483648,2147483648,2122399744,4426782840
1786391249293,2147483648,2147483648,2122399744,4427012216
1786391249737,2415919104,2415919104,2388525056,4383430920
1786391249948,2415919104,2415919104,2388525056,4383430920
1786391250159,2415919104,2415919104,2388525056,4383430920
1786391250369,2415919104,2415919104,2388525056,4383430920
1786391250573,2415919104,2415919104,2388525056,4383430920
1786391251033,2415919104,2415919104,2388525056,4385986896
1786391251245,2415919104,2415919104,2388525056,4385986896
1786391251455,2415919104,2415919104,2388525056,4386003280
1786391251666,2415919104,2415919104,2388525056,4385986896
1786391251871,2415919104,2415919104,2388525056,4385986896
1786391252317,2684354560,2684354560,2656174080,4375091728
1786391252528,2684354560,2684354560,2656174080,4375091728
1786391252738,2684354560,2684354560,2656174080,4375091728
1786391252942,2684354560,2684354560,2656174080,4375091728
1786391253152,2684354560,2684354560,2656174080,4375403024
1786391253600,2684354560,2684354560,2656174080,4376861224
1786391253812,2684354560,2684354560,2656174080,4376861224
1786391254020,2684354560,2684354560,2656174080,4376861224
1786391254226,2684354560,2684354560,2656174080,4376861224
1786391254437,2684354560,2684354560,2656174080,4376861224
1786391254896,2952790016,2952790016,2921857024,4366588696
1786391255107,2952790016,2952790016,2921857024,4366588696
1786391255310,2952790016,2952790016,2921857024,4366588696
1786391255517,2952790016,2952790016,2921857024,4366899992
1786391255729,2952790016,2952790016,2921857024,4366899992
1786391256200,2952790016,2952790016,2921857024,4369095472
1786391256409,2952790016,2952790016,2921857024,4369095472
1786391256611,2952790016,2952790016,2921857024,4369193776
1786391256821,2952790016,2952790016,2921857024,4369242928
1786391257032,2952790016,2952790016,2921857024,4369242928
1786391257506,3221225472,3221225472,3189604352,4359805912
1786391257716,3221225472,3221225472,3189604352,4359805912
1786391257917,3221225472,3221225472,3189604352,4360084440
1786391258120,3221225472,3221225472,3189604352,4360084440
1786391258331,3221225472,3221225472,3189604352,4360084440
1786391258810,3221225472,3221225472,3189604352,4360985560
1786391259015,3221225472,3221225472,3189604352,4360985560
1786391259226,3221225472,3221225472,3189604352,4360985560
1786391259437,3221225472,3221225472,3189604352,4360985560
1786391259643,3221225472,3221225472,3189604352,4379270128
1786391260078,3489660928,3489660928,3446652928,4209777768
1786391260282,3489660928,3489660928,3446652928,4345896304
1786391260487,3489660928,3489660928,3446652928,4345912688
1786391260694,3489660928,3489660928,3446652928,4345896304
1786391260903,3489660928,3489660928,3446652928,4345896304
1786391261380,3489660928,3489660928,3446652928,4347387248
1786391261591,3489660928,3489660928,3446652928,4347387248
1786391261807,3489660928,3489660928,3446652928,4347436400
1786391262009,3489660928,3489660928,3446652928,4347436400
1786391262220,3489660928,3489660928,3446652928,4347436400
1786391262715,3758096384,3758096384,3701899264,3916586376
1786391262926,3758096384,3758096384,3701899264,3916586376
1786391263137,3758096384,3758096384,3701899264,3916586376
1786391263342,3758096384,3758096384,3701899264,3916586376
1786391263546,3758096384,3758096384,3701899264,3916586376
1786391263984,3758096384,3758096384,3701899264,3998227872
1786391264194,3758096384,3758096384,3701899264,3998227872
1786391264400,3758096384,3758096384,3701899264,3998244256
1786391264607,3758096384,3758096384,3701899264,3998227872
1786391264816,3758096384,3758096384,3701899264,3998227872
1786391265383,4026531840,3832545280,3778478080,4067401624
