ts_ms,target,actual,reclaimed,worker_footprint
1786394728367,0,0,0,5917759128
1786394728581,0,0,0,5917808280
1786394728790,0,0,0,5917808280
1786394729001,0,0,0,5917824664
1786394729212,0,0,0,5917841048
1786394729412,0,0,0,5917857432
1786394729624,0,0,0,5917873816
1786394729841,0,0,0,5917857432
1786394730061,0,0,0,5917873816
1786394730265,0,0,0,5917873816
1786394730476,0,0,0,5917873816
1786394730687,0,0,0,5917873816
1786394730901,0,0,0,5917873816
1786394731106,0,0,0,5917873816
1786394731310,0,0,0,5917906584
1786394731511,0,0,0,5917906584
1786394731722,0,0,0,5917922968
1786394731933,0,0,0,5917922968
1786394732143,0,0,0,5917922968
1786394732349,0,0,0,5917955736
1786394732559,0,0,0,5917939352
1786394732770,0,0,0,5917939352
1786394732981,0,0,0,5917939352
1786394733193,0,0,0,5917939352
1786394733398,0,0,0,5917955736
1786394733607,0,0,0,5917972120
1786394733813,0,0,0,5917955736
1786394734024,0,0,0,5917955736
1786394734235,0,0,0,5917955736
1786394734437,0,0,0,5917955736
1786394734648,0,0,0,5917955736
1786394734857,0,0,0,5917972120
1786394735066,0,0,0,5917988504
1786394735278,0,0,0,5917988504
1786394735481,0,0,0,5918021272
1786394735687,0,0,0,5918004888
1786394735895,0,0,0,5918021272
1786394736103,0,0,0,5918004888
1786394736314,0,0,0,5918021272
1786394736525,0,0,0,5918021272
1786394736736,0,0,0,5918021272
1786394736944,0,0,0,5918021272
1786394737154,0,0,0,5918021272
1786394737365,0,0,0,5918070424
1786394737577,0,0,0,5918054040
1786394737783,0,0,0,5918070424
1786394737992,0,0,0,5918070424
1786394738197,0,0,0,5918070424
1786394738398,0,0,0,5918070424
1786394738609,0,0,0,5918070424
1786394738815,0,0,0,5918070424
1786394739026,0,0,0,5918070424
1786394739237,0,0,0,5918086808
1786394739438,0,0,0,5918086808
1786394739649,0,0,0,5918086808
1786394739861,0,0,0,5918103192
1786394740072,0,0,0,5918103192
1786394740283,0,0,0,5918103192
1786394740489,0,0,0,5918103192
1786394740700,0,0,0,5918103192
1786394740912,0,0,0,5918135960
1786394741121,0,0,0,5918119576
1786394741331,0,0,0,5918119576
1786394741539,0,0,0,5918152344
1786394741750,0,0,0,5918152344
1786394741961,0,0,0,5918152344
1786394742164,0,0,0,5918152344
1786394742374,0,0,0,5918185112
1786394742575,0,0,0,5918168728
1786394742786,0,0,0,5918168728
1786394742997,0,0,0,5918185112
1786394743208,0,0,0,5918185112
1786394743413,0,0,0,5918217880
1786394743624,0,0,0,5918201496
1786394743835,0,0,0,5918201496
1786394744045,0,0,0,5918201496
1786394744256,0,0,0,5918201496
1786394744463,0,0,0,5918234264
1786394744675,0,0,0,5918234264
1786394744883,0,0,0,5918234264
1786394745094,0,0,0,5918234264
1786394745305,0,0,0,5918267032
1786394745515,0,0,0,5918283416
1786394745726,0,0,0,5918283416
1786394745928,0,0,0,5918299800
1786394746130,0,0,0,5918283416
1786394746341,0,0,0,5918316184
1786394746549,0,0,0,5918299800
1786394746760,0,0,0,5918299800
1786394746971,0,0,0,5918299800
1786394747173,0,0,0,5918316184
1786394747378,0,0,0,5918332568
1786394747589,0,0,0,5918348952
1786394747798,0,0,0,5918348952
1786394748003,0,0,0,5918398104
1786394748214,0,0,0,5918414488
1786394748424,0,0,0,5918414488
1786394748634,0,0,0,5918414488
1786394748844,0,0,0,5918414488
1786394749055,0,0,0,5918430872
1786394749260,0,0,0,5918430872
1786394749470,0,0,0,5918447256
1786394749678,0,0,0,5918447256
1786394749888,0,0,0,5918447256
1786394750100,0,0,0,5918463640
1786394750306,0,0,0,5918463640
1786394750511,0,0,0,5918480024
1786394750718,0,0,0,5918480024
1786394750921,0,0,0,5918496408
1786394751133,0,0,0,5918496408
1786394751341,0,0,0,5918480024
1786394751552,0,0,0,5918496408
1786394751763,0,0,0,5918512792
1786394751969,0,0,0,5918512792
1786394752174,0,0,0,5918529176
1786394752380,0,0,0,5918561944
1786394752585,0,0,0,5918561944
1786394752791,0,0,0,5918561944
1786394753002,0,0,0,5918578328
1786394753205,0,0,0,5918578328
1786394753416,0,0,0,5918594712
1786394753621,0,0,0,5918594712
1786394753831,0,0,0,5918594712
1786394754043,0,0,0,5918611096
1786394754249,0,0,0,5918627480
1786394754452,0,0,0,5918611096
1786394754664,0,0,0,5918611096
1786394754874,0,0,0,5918611096
1786394755077,0,0,0,5918611096
1786394755288,0,0,0,5918611096
1786394755496,0,0,0,5918627480
1786394755708,0,0,0,5918922392
1786394755920,0,0,0,5918922392
1786394756130,0,0,0,5919135384
1786394756340,0,0,0,5919135384
1786394756543,0,0,0,5919217304
1786394756755,0,0,0,5920380568
1786394756963,0,0,0,5920380568
1786394757170,0,0,0,5920380568
1786394757381,0,0,0,5920380568
1786394757587,0,0,0,5920380568
1786394757797,0,0,0,5920380568
1786394758002,0,0,0,5920396952
1786394758207,0,0,0,5920380568
1786394758410,0,0,0,5920380568
1786394758622,0,0,0,5920396952
1786394758833,0,0,0,5920380568
1786394759040,0,0,0,5920380568
1786394759249,0,0,0,5920380568
1786394759460,0,0,0,5920380568
1786394759670,0,0,0,5920380568
1786394759884,0,0,0,5920380568
1786394760089,0,0,0,5920380568
1786394760291,0,0,0,5920380568
1786394760502,0,0,0,5920380568
1786394760713,0,0,0,5920380568
1786394760924,0,0,0,5920396952
1786394761126,0,0,0,5920380568
1786394761337,0,0,0,5920380568
1786394761540,0,0,0,5920380568
1786394761742,0,0,0,5920380568
1786394761945,0,0,0,5920380568
1786394762157,0,0,0,5920380568
